ccm,scm,usm,coords
1,2,15,"[[552, 633], [551, 616], [565, 616], [565, 634]]"
1,2,16,"[[566, 612], [565, 605], [586, 605], [586, 613]]"
1,2,17,"[[566, 605], [565, 598], [586, 598], [586, 606]]"
1,2,18,"[[566, 598], [565, 591], [586, 591], [586, 599]]"
1,2,19,"[[509, 596], [508, 579], [522, 579], [522, 597]]"
1,2,20,"[[496, 596], [495, 579], [509, 579], [509, 597]]"
1,2,21,"[[481, 596], [480, 579], [494, 579], [494, 597]]"
1,2,22,"[[465, 596], [464, 579], [478, 579], [478, 597]]"
1,2,23,"[[452, 596], [451, 579], [465, 579], [465, 597]]"
1,2,24,"[[438, 596], [437, 579], [451, 579], [451, 597]]"
1,2,25,"[[421, 596], [420, 579], [434, 579], [434, 597]]"
1,2,26,"[[408, 596], [407, 579], [421, 579], [421, 597]]"
1,2,27,"[[395, 596], [394, 579], [408, 579], [408, 597]]"
1,2,28,"[[330, 603], [329, 595], [349, 595], [349, 604]]"
1,2,29,"[[323, 589], [322, 581], [349, 581], [349, 590]]"
1,2,30,"[[323, 581], [322, 573], [349, 573], [349, 582]]"
1,2,31,"[[323, 572], [322, 564], [349, 564], [349, 573]]"
1,2,32,"[[323, 562], [322, 554], [349, 554], [349, 563]]"
1,2,33,"[[323, 554], [322, 546], [349, 546], [349, 555]]"
1,2,34,"[[323, 546], [322, 538], [349, 538], [349, 547]]"
1,2,35,"[[394, 579], [393, 562], [407, 562], [407, 580]]"
1,2,36,"[[407, 579], [406, 562], [420, 562], [420, 580]]"
1,2,37,"[[420, 579], [419, 562], [433, 562], [433, 580]]"
1,2,38,"[[437, 579], [436, 562], [450, 562], [450, 580]]"
1,2,39,"[[452, 579], [451, 562], [465, 562], [465, 580]]"
1,2,40,"[[465, 579], [464, 562], [478, 562], [478, 580]]"
1,2,41,"[[481, 579], [480, 562], [494, 562], [494, 580]]"
1,2,42,"[[496, 579], [495, 562], [509, 562], [509, 580]]"
1,2,43,"[[509, 579], [508, 562], [522, 562], [522, 580]]"
1,2,44,"[[564, 562], [563, 553], [590, 553], [590, 563]]"
1,2,45,"[[564, 554], [563, 545], [590, 545], [590, 555]]"
1,2,46,"[[564, 546], [563, 537], [590, 537], [590, 547]]"
1,2,47,"[[564, 536], [563, 527], [590, 527], [590, 537]]"
1,2,48,"[[564, 527], [563, 518], [590, 518], [590, 528]]"
1,2,49,"[[564, 519], [563, 510], [590, 510], [590, 520]]"
1,2,50,"[[564, 509], [563, 500], [590, 500], [590, 510]]"
1,2,51,"[[564, 500], [563, 491], [590, 491], [590, 501]]"
1,2,52,"[[564, 492], [563, 483], [590, 483], [590, 493]]"
1,2,53,"[[564, 481], [563, 472], [590, 472], [590, 482]]"
1,2,54,"[[564, 472], [563, 463], [590, 463], [590, 473]]"
1,2,55,"[[564, 465], [563, 456], [590, 456], [590, 466]]"
1,2,56,"[[591, 563], [590, 554], [617, 554], [617, 564]]"
1,2,57,"[[591, 554], [590, 545], [617, 545], [617, 555]]"
1,2,58,"[[591, 546], [590, 537], [617, 537], [617, 547]]"
1,2,59,"[[591, 535], [590, 526], [617, 526], [617, 536]]"
1,2,60,"[[591, 527], [590, 518], [617, 518], [617, 528]]"
1,2,61,"[[591, 519], [590, 510], [617, 510], [617, 520]]"
1,2,62,"[[591, 509], [590, 500], [617, 500], [617, 510]]"
1,2,63,"[[591, 500], [590, 491], [617, 491], [617, 501]]"
1,2,64,"[[591, 492], [590, 483], [617, 483], [617, 493]]"
1,2,65,"[[591, 482], [590, 473], [617, 473], [617, 483]]"
1,2,66,"[[591, 473], [590, 464], [617, 464], [617, 474]]"
1,3,0,"[[591, 465], [590, 456], [617, 456], [617, 466]]"
1,3,1,"[[657, 566], [656, 549], [670, 549], [670, 567]]"
1,3,2,"[[670, 566], [669, 549], [683, 549], [683, 567]]"
1,3,3,"[[683, 566], [682, 549], [696, 549], [696, 567]]"
1,3,4,"[[700, 566], [699, 549], [713, 549], [713, 567]]"
1,3,5,"[[714, 566], [713, 549], [727, 549], [727, 567]]"
1,3,6,"[[727, 566], [726, 549], [740, 549], [740, 567]]"
1,3,7,"[[757, 566], [756, 549], [770, 549], [770, 567]]"
1,3,8,"[[771, 566], [770, 549], [784, 549], [784, 567]]"
1,3,9,"[[788, 566], [787, 549], [801, 549], [801, 567]]"
1,3,10,"[[802, 566], [801, 549], [815, 549], [815, 567]]"
1,3,11,"[[816, 566], [815, 549], [829, 549], [829, 567]]"
1,3,12,"[[834, 566], [833, 549], [847, 549], [847, 567]]"
1,3,13,"[[846, 566], [845, 549], [859, 549], [859, 567]]"
1,3,14,"[[859, 566], [858, 549], [872, 549], [872, 567]]"
1,3,15,"[[876, 566], [875, 549], [889, 549], [889, 567]]"
1,3,16,"[[889, 566], [888, 549], [902, 549], [902, 567]]"
1,3,17,"[[902, 566], [901, 549], [915, 549], [915, 567]]"
1,3,18,"[[651, 546], [650, 537], [677, 537], [677, 547]]"
1,3,19,"[[651, 536], [650, 527], [677, 527], [677, 537]]"
1,3,20,"[[651, 528], [650, 519], [677, 519], [677, 529]]"
1,3,21,"[[651, 519], [650, 510], [677, 510], [677, 520]]"
1,3,22,"[[651, 509], [650, 500], [677, 500], [677, 510]]"
1,3,23,"[[651, 500], [650, 491], [677, 491], [677, 501]]"
1,3,24,"[[651, 492], [650, 483], [677, 483], [677, 493]]"
1,3,25,"[[651, 481], [650, 472], [677, 472], [677, 482]]"
1,3,26,"[[651, 474], [650, 465], [677, 465], [677, 475]]"
1,3,27,"[[651, 465], [650, 456], [677, 456], [677, 466]]"
1,3,28,"[[678, 492], [677, 483], [704, 483], [704, 493]]"
1,3,29,"[[678, 482], [677, 473], [704, 473], [704, 483]]"
1,3,30,"[[678, 473], [677, 464], [704, 464], [704, 474]]"
1,3,31,"[[678, 465], [677, 456], [704, 456], [704, 466]]"
1,3,32,"[[676, 428], [675, 419], [702, 419], [702, 429]]"
1,3,33,"[[676, 419], [675, 410], [702, 410], [702, 420]]"
1,3,34,"[[676, 411], [675, 402], [702, 402], [702, 412]]"
1,3,35,"[[676, 401], [675, 392], [702, 392], [702, 402]]"
1,3,36,"[[676, 393], [675, 384], [702, 384], [702, 394]]"
1,3,37,"[[676, 384], [675, 375], [702, 375], [702, 385]]"
1,3,38,"[[648, 384], [647, 375], [674, 375], [674, 385]]"
1,3,39,"[[648, 393], [647, 384], [674, 384], [674, 394]]"
1,3,40,"[[648, 401], [647, 392], [674, 392], [674, 402]]"
1,3,41,"[[588, 384], [587, 375], [614, 375], [614, 385]]"
1,3,42,"[[588, 392], [587, 383], [614, 383], [614, 393]]"
1,3,43,"[[588, 401], [587, 392], [614, 392], [614, 402]]"
1,3,44,"[[586, 410], [585, 401], [612, 401], [612, 411]]"
1,3,45,"[[586, 419], [585, 410], [612, 410], [612, 420]]"
1,3,46,"[[586, 427], [585, 418], [612, 418], [612, 428]]"
1,3,47,"[[558, 427], [557, 418], [584, 418], [584, 428]]"
1,3,48,"[[558, 419], [557, 410], [584, 410], [584, 420]]"
1,3,49,"[[558, 411], [557, 402], [584, 402], [584, 412]]"
1,3,50,"[[560, 395], [574, 388], [579, 401], [562, 408]]"
1,3,51,"[[554, 387], [568, 380], [573, 393], [556, 400]]"
1,3,52,"[[526, 351], [525, 334], [539, 334], [539, 352]]"
1,3,53,"[[540, 351], [539, 334], [553, 334], [553, 352]]"
1,3,54,"[[553, 351], [552, 334], [566, 334], [566, 352]]"
1,3,55,"[[568, 351], [567, 334], [581, 334], [581, 352]]"
1,3,56,"[[582, 351], [581, 334], [595, 334], [595, 352]]"
1,3,57,"[[596, 351], [595, 334], [609, 334], [609, 352]]"
1,3,58,"[[626, 351], [625, 334], [639, 334], [639, 352]]"
1,3,59,"[[640, 351], [639, 334], [653, 334], [653, 352]]"
1,3,60,"[[656, 351], [655, 334], [669, 334], [669, 352]]"
1,3,61,"[[670, 351], [669, 334], [683, 334], [683, 352]]"
1,3,62,"[[683, 351], [682, 334], [696, 334], [696, 352]]"
1,3,63,"[[700, 351], [699, 334], [713, 334], [713, 352]]"
1,4,0,"[[714, 351], [713, 334], [727, 334], [727, 352]]"
1,4,1,"[[1070, 340], [1069, 331], [1096, 331], [1096, 341]]"
1,4,2,"[[1070, 319], [1069, 310], [1096, 310], [1096, 320]]"
1,4,3,"[[1070, 312], [1069, 303], [1096, 303], [1096, 313]]"
1,4,4,"[[1070, 304], [1069, 295], [1096, 295], [1096, 305]]"
1,4,5,"[[1070, 293], [1069, 284], [1096, 284], [1096, 294]]"
1,4,6,"[[1021, 281], [1020, 264], [1034, 264], [1034, 282]]"
1,4,7,"[[1007, 281], [1006, 264], [1020, 264], [1020, 282]]"
1,4,8,"[[990, 281], [989, 264], [1003, 264], [1003, 282]]"
1,4,9,"[[977, 281], [976, 264], [990, 264], [990, 282]]"
1,4,10,"[[964, 281], [963, 264], [977, 264], [977, 282]]"
1,4,11,"[[946, 281], [945, 264], [959, 264], [959, 282]]"
1,4,12,"[[933, 281], [932, 264], [946, 264], [946, 282]]"
1,4,13,"[[919, 281], [918, 264], [932, 264], [932, 282]]"
1,4,14,"[[902, 281], [901, 264], [915, 264], [915, 282]]"
1,4,15,"[[889, 281], [888, 264], [902, 264], [902, 282]]"
1,4,16,"[[876, 281], [875, 264], [889, 264], [889, 282]]"
1,4,17,"[[860, 281], [859, 264], [873, 264], [873, 282]]"
1,4,18,"[[845, 281], [844, 264], [858, 264], [858, 282]]"
1,4,19,"[[832, 281], [831, 264], [845, 264], [845, 282]]"
1,4,20,"[[1020, 298], [1019, 281], [1033, 281], [1033, 299]]"
1,4,21,"[[1007, 298], [1006, 281], [1020, 281], [1020, 299]]"
1,4,22,"[[990, 298], [989, 281], [1003, 281], [1003, 299]]"
1,4,23,"[[976, 298], [975, 281], [989, 281], [989, 299]]"
1,4,24,"[[964, 298], [963, 281], [977, 281], [977, 299]]"
1,4,25,"[[946, 298], [945, 281], [959, 281], [959, 299]]"
1,4,26,"[[933, 298], [932, 281], [946, 281], [946, 299]]"
1,4,27,"[[919, 298], [918, 281], [932, 281], [932, 299]]"
1,4,28,"[[902, 298], [901, 281], [915, 281], [915, 299]]"
1,4,29,"[[888, 298], [887, 281], [901, 281], [901, 299]]"
1,4,30,"[[876, 298], [875, 281], [889, 281], [889, 299]]"
1,4,31,"[[860, 298], [859, 281], [873, 281], [873, 299]]"
1,4,32,"[[845, 298], [844, 281], [858, 281], [858, 299]]"
1,4,33,"[[831, 298], [830, 281], [844, 281], [844, 299]]"
1,4,34,"[[1021, 336], [1020, 319], [1034, 319], [1034, 337]]"
1,4,35,"[[1006, 336], [1005, 319], [1019, 319], [1019, 337]]"
1,4,36,"[[990, 336], [989, 319], [1003, 319], [1003, 337]]"
1,4,37,"[[976, 336], [975, 319], [989, 319], [989, 337]]"
1,4,38,"[[963, 336], [962, 319], [976, 319], [976, 337]]"
1,4,39,"[[946, 336], [945, 319], [959, 319], [959, 337]]"
1,4,40,"[[933, 336], [932, 319], [946, 319], [946, 337]]"
1,4,41,"[[919, 336], [918, 319], [932, 319], [932, 337]]"
1,4,42,"[[902, 336], [901, 319], [915, 319], [915, 337]]"
1,4,43,"[[889, 336], [888, 319], [902, 319], [902, 337]]"
1,4,44,"[[875, 336], [874, 319], [888, 319], [888, 337]]"
1,4,45,"[[860, 336], [859, 319], [873, 319], [873, 337]]"
1,4,46,"[[846, 336], [845, 319], [859, 319], [859, 337]]"
1,4,47,"[[831, 336], [830, 319], [844, 319], [844, 337]]"
1,4,48,"[[1021, 353], [1020, 336], [1034, 336], [1034, 354]]"
1,4,49,"[[1007, 353], [1006, 336], [1020, 336], [1020, 354]]"
1,4,50,"[[990, 353], [989, 336], [1003, 336], [1003, 354]]"
1,4,51,"[[976, 353], [975, 336], [989, 336], [989, 354]]"
1,4,52,"[[963, 353], [962, 336], [976, 336], [976, 354]]"
1,4,53,"[[946, 353], [945, 336], [959, 336], [959, 354]]"
1,4,54,"[[932, 353], [931, 336], [945, 336], [945, 354]]"
1,4,55,"[[918, 353], [917, 336], [931, 336], [931, 354]]"
1,4,56,"[[902, 353], [901, 336], [915, 336], [915, 354]]"
1,4,57,"[[888, 353], [887, 336], [901, 336], [901, 354]]"
1,4,58,"[[875, 353], [874, 336], [888, 336], [888, 354]]"
1,4,59,"[[859, 353], [858, 336], [872, 336], [872, 354]]"
1,4,60,"[[845, 353], [844, 336], [858, 336], [858, 354]]"
1,5,0,"[[832, 353], [831, 336], [845, 336], [845, 354]]"
1,5,1,"[[736, 364], [735, 356], [762, 356], [762, 365]]"
1,5,2,"[[736, 373], [735, 365], [762, 365], [762, 374]]"
1,5,3,"[[736, 383], [735, 375], [762, 375], [762, 384]]"
1,5,4,"[[736, 392], [735, 384], [762, 384], [762, 393]]"
1,5,5,"[[736, 400], [735, 392], [762, 392], [762, 401]]"
1,5,6,"[[736, 410], [735, 402], [762, 402], [762, 411]]"
1,5,7,"[[736, 419], [735, 411], [762, 411], [762, 420]]"
1,5,8,"[[736, 427], [735, 419], [762, 419], [762, 428]]"
1,5,9,"[[763, 426], [762, 418], [789, 418], [789, 427]]"
1,5,10,"[[763, 418], [762, 410], [789, 410], [789, 419]]"
1,5,11,"[[763, 410], [762, 402], [789, 402], [789, 411]]"
1,5,12,"[[763, 399], [762, 391], [789, 391], [789, 400]]"
1,5,13,"[[763, 391], [762, 383], [789, 383], [789, 392]]"
1,5,14,"[[763, 383], [762, 375], [789, 375], [789, 384]]"
1,5,15,"[[763, 372], [762, 364], [789, 364], [789, 373]]"
1,5,16,"[[763, 364], [762, 356], [789, 356], [789, 365]]"
1,5,17,"[[763, 355], [762, 347], [789, 347], [789, 356]]"
1,5,18,"[[763, 345], [762, 337], [789, 337], [789, 346]]"
1,5,19,"[[763, 337], [762, 329], [789, 329], [789, 338]]"
1,5,20,"[[763, 329], [762, 321], [789, 321], [789, 330]]"
1,5,21,"[[763, 317], [762, 309], [789, 309], [789, 318]]"
1,5,22,"[[763, 309], [762, 301], [789, 301], [789, 310]]"
1,5,23,"[[763, 301], [762, 293], [789, 293], [789, 302]]"
1,5,24,"[[763, 292], [762, 284], [789, 284], [789, 293]]"
1,5,25,"[[763, 283], [762, 275], [789, 275], [789, 284]]"
1,5,26,"[[763, 263], [762, 255], [789, 255], [789, 264]]"
1,5,27,"[[763, 255], [762, 247], [789, 247], [789, 256]]"
1,5,28,"[[763, 248], [762, 240], [789, 240], [789, 249]]"
1,5,29,"[[751, 254], [750, 237], [764, 237], [764, 255]]"
1,5,30,"[[832, 244], [831, 227], [845, 227], [845, 245]]"
1,5,31,"[[845, 244], [844, 227], [858, 227], [858, 245]]"
1,5,32,"[[860, 244], [859, 227], [873, 227], [873, 245]]"
1,5,33,"[[875, 244], [874, 227], [888, 227], [888, 245]]"
1,5,34,"[[889, 244], [888, 227], [902, 227], [902, 245]]"
1,5,35,"[[903, 244], [902, 227], [916, 227], [916, 245]]"
1,5,36,"[[920, 244], [919, 227], [933, 227], [933, 245]]"
1,5,37,"[[933, 244], [932, 227], [946, 227], [946, 245]]"
1,5,38,"[[964, 244], [963, 227], [977, 227], [977, 245]]"
1,5,39,"[[977, 244], [976, 227], [990, 227], [990, 245]]"
1,5,40,"[[990, 244], [989, 227], [1003, 227], [1003, 245]]"
1,5,41,"[[1007, 243], [1006, 231], [1018, 231], [1018, 244]]"
1,5,42,"[[1018, 243], [1017, 231], [1029, 231], [1029, 244]]"
1,5,43,"[[670, 254], [669, 237], [683, 237], [683, 255]]"
1,5,44,"[[656, 254], [655, 237], [669, 237], [669, 255]]"
1,5,45,"[[639, 254], [638, 237], [652, 237], [652, 255]]"
1,5,46,"[[627, 254], [626, 237], [640, 237], [640, 255]]"
1,5,47,"[[613, 254], [612, 237], [626, 237], [626, 255]]"
1,5,48,"[[596, 254], [595, 237], [609, 237], [609, 255]]"
1,5,49,"[[582, 254], [581, 237], [595, 237], [595, 255]]"
1,5,50,"[[569, 254], [568, 237], [582, 237], [582, 255]]"
1,5,51,"[[552, 254], [551, 237], [565, 237], [565, 255]]"
1,5,52,"[[538, 254], [537, 237], [551, 237], [551, 255]]"
1,5,53,"[[525, 254], [524, 237], [538, 237], [538, 255]]"
1,5,54,"[[509, 254], [508, 237], [522, 237], [522, 255]]"
1,5,55,"[[495, 254], [494, 237], [508, 237], [508, 255]]"
1,5,56,"[[481, 254], [480, 237], [494, 237], [494, 255]]"
1,5,57,"[[465, 254], [464, 237], [478, 237], [478, 255]]"
1,5,58,"[[481, 268], [495, 261], [500, 274], [483, 281]]"
1,5,59,"[[486, 276], [500, 269], [505, 282], [488, 289]]"
1,5,60,"[[490, 283], [504, 276], [509, 289], [492, 296]]"
1,5,61,"[[497, 295], [511, 288], [516, 301], [499, 308]]"
1,6,0,"[[503, 303], [517, 296], [522, 309], [505, 316]]"
1,6,1,"[[933, 429], [932, 412], [946, 412], [946, 430]]"
1,6,2,"[[919, 429], [918, 412], [932, 412], [932, 430]]"
1,6,3,"[[902, 429], [901, 412], [915, 412], [915, 430]]"
1,6,4,"[[889, 429], [888, 412], [902, 412], [902, 430]]"
1,6,5,"[[876, 429], [875, 412], [889, 412], [889, 430]]"
1,6,6,"[[859, 429], [858, 412], [872, 412], [872, 430]]"
1,6,7,"[[828, 426], [827, 418], [854, 418], [854, 427]]"
1,6,8,"[[828, 418], [827, 410], [854, 410], [854, 419]]"
1,6,9,"[[828, 411], [827, 403], [854, 403], [854, 412]]"
1,6,10,"[[828, 399], [827, 391], [854, 391], [854, 400]]"
1,6,11,"[[832, 389], [831, 372], [845, 372], [845, 390]]"
1,6,12,"[[845, 389], [844, 372], [858, 372], [858, 390]]"
1,6,13,"[[859, 389], [858, 372], [872, 372], [872, 390]]"
1,6,14,"[[875, 389], [874, 372], [888, 372], [888, 390]]"
1,6,15,"[[889, 389], [888, 372], [902, 372], [902, 390]]"
1,6,16,"[[902, 389], [901, 372], [915, 372], [915, 390]]"
1,6,17,"[[919, 389], [918, 372], [932, 372], [932, 390]]"
1,6,18,"[[933, 389], [932, 372], [946, 372], [946, 390]]"
1,6,19,"[[946, 389], [945, 372], [959, 372], [959, 390]]"
1,6,20,"[[963, 389], [962, 372], [976, 372], [976, 390]]"
1,6,21,"[[977, 389], [976, 372], [990, 372], [990, 390]]"
1,6,22,"[[902, 463], [901, 456], [923, 456], [923, 464]]"
1,6,23,"[[902, 469], [901, 462], [923, 462], [923, 470]]"
1,6,24,"[[902, 477], [901, 470], [923, 470], [923, 478]]"
1,6,25,"[[902, 500], [901, 493], [923, 493], [923, 501]]"
1,6,26,"[[902, 507], [901, 500], [923, 500], [923, 508]]"
1,6,27,"[[956, 464], [955, 456], [982, 456], [982, 465]]"
1,6,28,"[[956, 473], [955, 465], [982, 465], [982, 474]]"
1,6,29,"[[956, 480], [955, 472], [982, 472], [982, 481]]"
1,6,30,"[[956, 491], [955, 483], [982, 483], [982, 492]]"
1,6,31,"[[956, 499], [955, 491], [982, 491], [982, 500]]"
1,6,32,"[[956, 507], [955, 499], [982, 499], [982, 508]]"
1,6,33,"[[956, 519], [955, 511], [982, 511], [982, 520]]"
1,6,34,"[[956, 526], [955, 518], [982, 518], [982, 527]]"
1,6,35,"[[956, 534], [955, 526], [982, 526], [982, 535]]"
1,6,36,"[[956, 545], [955, 537], [982, 537], [982, 546]]"
1,6,37,"[[983, 464], [982, 456], [1009, 456], [1009, 465]]"
1,6,38,"[[983, 473], [982, 465], [1009, 465], [1009, 474]]"
1,6,39,"[[983, 481], [982, 473], [1009, 473], [1009, 482]]"
1,6,40,"[[983, 492], [982, 484], [1009, 484], [1009, 493]]"
1,6,41,"[[983, 500], [982, 492], [1009, 492], [1009, 501]]"
1,6,42,"[[983, 508], [982, 500], [1009, 500], [1009, 509]]"
1,6,43,"[[983, 519], [982, 511], [1009, 511], [1009, 520]]"
1,6,44,"[[983, 526], [982, 518], [1009, 518], [1009, 527]]"
1,6,45,"[[983, 534], [982, 526], [1009, 526], [1009, 535]]"
1,6,46,"[[1047, 464], [1046, 456], [1073, 456], [1073, 465]]"
1,6,47,"[[1047, 472], [1046, 464], [1073, 464], [1073, 473]]"
1,6,48,"[[1047, 480], [1046, 472], [1073, 472], [1073, 481]]"
1,6,49,"[[1047, 491], [1046, 483], [1073, 483], [1073, 492]]"
1,6,50,"[[1047, 498], [1046, 490], [1073, 490], [1073, 499]]"
1,6,51,"[[813, 471], [812, 454], [826, 454], [826, 472]]"
1,6,52,"[[801, 471], [800, 454], [814, 454], [814, 472]]"
1,6,53,"[[788, 471], [787, 454], [801, 454], [801, 472]]"
1,6,54,"[[770, 471], [769, 454], [783, 454], [783, 472]]"
1,6,55,"[[756, 471], [755, 454], [769, 454], [769, 472]]"
1,6,56,"[[744, 471], [743, 454], [757, 454], [757, 472]]"
1,6,57,"[[740, 481], [739, 473], [766, 473], [766, 482]]"
1,9,46,"[[740, 491], [739, 483], [766, 483], [766, 492]]"
1,9,45,"[[771, 216], [770, 199], [784, 199], [784, 217]]"
1,9,44,"[[757, 216], [756, 199], [770, 199], [770, 217]]"
1,7,3,"[[744, 216], [743, 199], [757, 199], [757, 217]]"
1,7,4,"[[858, 106], [857, 89], [871, 89], [871, 107]]"
1,7,5,"[[845, 106], [844, 89], [858, 89], [858, 107]]"
1,7,6,"[[834, 106], [833, 89], [847, 89], [847, 107]]"
1,7,7,"[[814, 106], [813, 89], [827, 89], [827, 107]]"
1,7,8,"[[802, 106], [801, 89], [815, 89], [815, 107]]"
1,7,9,"[[790, 106], [789, 89], [803, 89], [803, 107]]"
1,7,10,"[[770, 106], [769, 89], [783, 89], [783, 107]]"
1,7,11,"[[758, 106], [757, 89], [771, 89], [771, 107]]"
1,7,12,"[[745, 106], [744, 89], [758, 89], [758, 107]]"
1,7,13,"[[726, 106], [725, 89], [739, 89], [739, 107]]"
1,7,14,"[[714, 106], [713, 89], [727, 89], [727, 107]]"
1,7,15,"[[702, 106], [701, 89], [715, 89], [715, 107]]"
1,7,16,"[[682, 106], [681, 89], [695, 89], [695, 107]]"
1,7,17,"[[670, 106], [669, 89], [683, 89], [683, 107]]"
1,7,18,"[[657, 106], [656, 89], [670, 89], [670, 107]]"
1,7,19,"[[639, 106], [638, 89], [652, 89], [652, 107]]"
1,7,20,"[[627, 106], [626, 89], [640, 89], [640, 107]]"
1,7,21,"[[615, 106], [614, 89], [628, 89], [628, 107]]"
1,7,22,"[[595, 106], [594, 89], [608, 89], [608, 107]]"
1,7,23,"[[582, 106], [581, 89], [595, 89], [595, 107]]"
1,7,24,"[[570, 106], [569, 89], [583, 89], [583, 107]]"
1,7,25,"[[551, 106], [550, 89], [564, 89], [564, 107]]"
1,7,26,"[[539, 106], [538, 89], [552, 89], [552, 107]]"
1,7,27,"[[526, 106], [525, 89], [539, 89], [539, 107]]"
1,7,28,"[[509, 106], [508, 89], [522, 89], [522, 107]]"
1,7,29,"[[495, 106], [494, 89], [508, 89], [508, 107]]"
1,7,30,"[[483, 106], [482, 89], [496, 89], [496, 107]]"
1,7,31,"[[464, 106], [463, 89], [477, 89], [477, 107]]"
1,7,32,"[[452, 106], [451, 89], [465, 89], [465, 107]]"
1,7,33,"[[440, 106], [439, 89], [453, 89], [453, 107]]"
1,7,34,"[[420, 106], [419, 89], [433, 89], [433, 107]]"
1,7,35,"[[408, 106], [407, 89], [421, 89], [421, 107]]"
1,7,36,"[[396, 106], [395, 89], [409, 89], [409, 107]]"
1,7,37,"[[294, 99], [308, 92], [313, 105], [296, 112]]"
1,7,38,"[[299, 107], [313, 100], [318, 113], [301, 120]]"
1,7,39,"[[241, 121], [247, 117], [257, 142], [248, 145]]"
1,7,40,"[[228, 125], [234, 121], [244, 146], [235, 149]]"
1,7,41,"[[217, 128], [223, 124], [233, 149], [224, 152]]"
1,7,42,"[[229, 114], [243, 107], [248, 120], [231, 127]]"
1,7,43,"[[226, 105], [240, 98], [245, 111], [228, 118]]"
1,7,44,"[[219, 97], [233, 90], [238, 103], [221, 110]]"
1,7,45,"[[225, 67], [231, 63], [241, 88], [232, 91]]"
1,7,46,"[[238, 64], [244, 60], [254, 85], [245, 88]]"
1,7,47,"[[251, 61], [257, 57], [267, 82], [258, 85]]"
1,7,48,"[[266, 57], [272, 53], [282, 78], [273, 81]]"
1,7,49,"[[283, 53], [289, 49], [299, 74], [290, 77]]"
1,7,50,"[[313, 68], [327, 61], [332, 74], [315, 81]]"
1,7,51,"[[317, 76], [331, 69], [336, 82], [319, 89]]"
1,7,52,"[[916, 70], [915, 62], [942, 62], [942, 71]]"
1,7,53,"[[916, 78], [915, 70], [942, 70], [942, 79]]"
1,7,54,"[[916, 87], [915, 79], [942, 79], [942, 88]]"
1,7,55,"[[920, 106], [919, 89], [933, 89], [933, 107]]"
1,7,56,"[[933, 106], [932, 89], [946, 89], [946, 107]]"
1,8,0,"[[946, 106], [945, 89], [959, 89], [959, 107]]"
1,8,1,"[[946, 137], [945, 125], [958, 125], [958, 138]]"
1,8,2,"[[933, 143], [932, 126], [946, 126], [946, 144]]"
1,8,3,"[[919, 143], [918, 126], [932, 126], [932, 144]]"
1,8,4,"[[902, 143], [901, 126], [915, 126], [915, 144]]"
1,8,5,"[[888, 143], [887, 126], [901, 126], [901, 144]]"
1,8,6,"[[876, 143], [875, 126], [889, 126], [889, 144]]"
1,8,7,"[[860, 143], [859, 126], [873, 126], [873, 144]]"
1,8,8,"[[845, 143], [844, 126], [858, 126], [858, 144]]"
1,8,9,"[[832, 143], [831, 126], [845, 126], [845, 144]]"
1,8,10,"[[876, 160], [875, 143], [889, 143], [889, 161]]"
1,8,11,"[[860, 160], [859, 143], [873, 143], [873, 161]]"
1,8,12,"[[845, 160], [844, 143], [858, 143], [858, 161]]"
1,8,13,"[[832, 160], [831, 143], [845, 143], [845, 161]]"
1,8,14,"[[900, 169], [899, 161], [926, 161], [926, 170]]"
1,8,15,"[[900, 178], [899, 170], [926, 170], [926, 179]]"
1,8,16,"[[569, 163], [568, 146], [582, 146], [582, 164]]"
1,8,17,"[[583, 163], [582, 146], [596, 146], [596, 164]]"
1,8,18,"[[596, 163], [595, 146], [609, 146], [609, 164]]"
1,8,19,"[[613, 163], [612, 146], [626, 146], [626, 164]]"
1,8,20,"[[627, 163], [626, 146], [640, 146], [640, 164]]"
1,8,21,"[[640, 163], [639, 146], [653, 146], [653, 164]]"
1,8,22,"[[657, 163], [656, 146], [670, 146], [670, 164]]"
1,8,23,"[[670, 163], [669, 146], [683, 146], [683, 164]]"
1,8,24,"[[683, 163], [682, 146], [696, 146], [696, 164]]"
1,8,25,"[[700, 163], [699, 146], [713, 146], [713, 164]]"
1,8,26,"[[714, 163], [713, 146], [727, 146], [727, 164]]"
1,8,27,"[[727, 163], [726, 146], [740, 146], [740, 164]]"
1,8,28,"[[744, 163], [743, 146], [757, 146], [757, 164]]"
1,8,29,"[[758, 163], [757, 146], [771, 146], [771, 164]]"
1,8,30,"[[771, 163], [770, 146], [784, 146], [784, 164]]"
1,8,31,"[[770, 145], [769, 128], [783, 128], [783, 146]]"
1,8,32,"[[759, 145], [758, 128], [772, 128], [772, 146]]"
1,8,33,"[[746, 145], [745, 128], [759, 128], [759, 146]]"
1,8,34,"[[727, 145], [726, 128], [740, 128], [740, 146]]"
1,8,35,"[[714, 145], [713, 128], [727, 128], [727, 146]]"
1,8,36,"[[702, 145], [701, 128], [715, 128], [715, 146]]"
1,8,37,"[[683, 145], [682, 128], [696, 128], [696, 146]]"
1,8,38,"[[670, 145], [669, 128], [683, 128], [683, 146]]"
1,8,39,"[[658, 145], [657, 128], [671, 128], [671, 146]]"
1,8,40,"[[639, 145], [638, 128], [652, 128], [652, 146]]"
1,8,41,"[[627, 145], [626, 128], [640, 128], [640, 146]]"
